epoch,d_a,g_a,cycle_a,idt_a,d_b,g_b,cycle_b,idt_b
4.086399,0.160,0.702,1.003,0.135,0.122,0.509,1.422,0.091
4.166399,0.226,0.171,1.545,0.133,0.137,0.334,1.503,0.115
4.246399,0.279,0.170,1.308,0.125,0.199,0.501,1.437,0.110
4.326398999999999,0.127,0.324,1.108,0.129,0.131,0.763,1.358,0.117
4.4063989999999995,0.098,0.565,1.211,0.118,0.148,0.988,1.312,0.107
4.486399,0.102,0.639,1.126,0.122,0.130,0.357,1.286,0.104
4.566399,0.112,0.505,1.202,0.134,0.217,0.265,1.412,0.113
4.646399,0.345,0.097,0.971,0.121,0.103,0.497,1.299,0.090
4.726399,0.119,0.687,1.447,0.115,0.118,0.490,1.307,0.154
4.806399,0.193,1.018,1.191,0.124,0.124,0.565,1.313,0.110
4.886399,0.119,0.863,1.307,0.124,0.192,0.212,1.320,0.117
4.966399,0.172,0.466,1.021,0.128,0.102,0.580,1.325,0.099
5.0351989999999995,0.143,0.690,0.916,0.114,0.075,0.481,1.323,0.083
5.115199,0.099,0.661,1.078,0.139,0.192,0.880,1.590,0.117
5.195199,0.151,0.469,1.051,0.132,0.070,0.448,1.264,0.101
5.275199,0.106,0.278,1.070,0.120,0.095,0.378,1.256,0.105
5.355199,0.080,0.489,1.160,0.132,0.201,0.167,1.349,0.112
5.435199,0.108,0.732,0.995,0.110,0.132,0.437,1.291,0.107
5.515199,0.068,0.661,1.637,0.129,0.095,1.042,1.722,0.133
5.595199,0.103,0.480,1.098,0.119,0.081,0.528,1.262,0.103
5.675199,0.172,0.207,1.054,0.115,0.116,0.312,1.244,0.084
5.755199,0.113,0.694,1.031,0.117,0.080,0.504,1.237,0.092
5.835199,0.094,0.526,0.988,0.116,0.080,0.440,1.280,0.080
5.915199,0.107,0.291,1.260,0.107,0.093,0.530,1.194,0.105
5.9951989999999995,0.347,1.550,0.953,0.112,0.139,0.819,1.262,0.089
6.063999,0.071,0.533,1.312,0.109,0.108,0.408,1.291,0.125
6.143999,0.121,0.359,1.077,0.116,0.090,0.480,1.284,0.091
6.223999,0.113,0.977,0.976,0.115,0.141,0.476,1.150,0.094
6.303999,0.099,0.614,1.043,0.120,0.129,0.532,1.298,0.093
6.383999,0.084,0.583,1.051,0.118,0.105,0.496,1.240,0.084
6.463999,0.132,1.162,1.248,0.112,0.168,0.904,1.290,0.117
6.543999,0.164,0.596,1.141,0.121,0.147,0.879,1.321,0.103
6.6239989999999995,0.161,0.782,1.014,0.135,0.126,0.476,1.454,0.092
6.703999,0.091,0.712,1.197,0.107,0.118,0.538,1.218,0.117
6.783999,0.076,0.656,0.961,0.106,0.140,0.324,1.213,0.087
6.863999,0.155,0.264,1.068,0.123,0.119,0.457,1.256,0.087
6.943999,0.140,0.221,1.045,0.112,0.136,0.544,1.270,0.090
7.012799,0.150,0.291,0.907,0.114,0.125,0.855,1.211,0.078
7.092799,0.145,0.286,0.983,0.107,0.095,0.828,1.184,0.083
7.1727989999999995,0.080,0.823,1.023,0.102,0.098,0.520,1.185,0.085
7.2527989999999996,0.189,0.142,1.118,0.109,0.111,0.414,1.254,0.078
7.332799,0.123,0.720,0.880,0.127,0.077,0.508,1.382,0.077
7.412799,0.132,0.423,0.991,0.099,0.078,0.535,1.084,0.090
7.492799,0.129,0.922,1.165,0.105,0.105,0.888,1.232,0.112
7.572799,0.082,0.348,1.147,0.102,0.100,0.423,1.112,0.098
7.652799,0.113,0.389,1.138,0.100,0.092,0.644,1.164,0.096
7.732799,0.113,0.464,1.008,0.107,0.187,0.977,1.194,0.089
7.812799,0.104,1.123,1.105,0.106,0.105,0.371,1.165,0.107
7.892799,0.069,0.621,1.228,0.097,0.094,0.345,1.096,0.119
7.972799,0.103,0.597,0.995,0.106,0.131,0.260,1.298,0.092
8.041599000000001,0.225,1.020,1.152,0.119,0.109,0.423,1.239,0.110
8.121599000000002,0.130,0.679,0.999,0.104,0.085,0.491,1.147,0.086
8.201599,0.115,0.505,1.162,0.119,0.092,0.601,1.300,0.105
8.281599,0.114,0.862,1.095,0.108,0.170,1.055,1.230,0.093
8.361599,0.070,0.514,0.906,0.098,0.108,0.454,1.102,0.085
8.441599,0.078,0.539,1.093,0.099,0.097,0.707,1.109,0.090
8.521599,0.054,0.834,0.949,0.102,0.145,0.299,1.087,0.081
8.601599,0.100,0.705,0.851,0.097,0.085,0.964,1.074,0.075
8.681599,0.106,0.307,0.959,0.103,0.073,0.562,1.182,0.080
8.761599,0.238,0.139,0.946,0.090,0.094,0.590,1.034,0.080
8.841599,0.087,0.416,1.005,0.117,0.108,0.952,1.229,0.086
8.921599,0.126,0.313,0.999,0.106,0.095,0.464,1.170,0.078
9.001599,0.135,0.292,0.984,0.108,0.045,0.743,1.169,0.085
9.070399,0.107,0.476,0.988,0.099,0.055,0.737,1.060,0.088
9.150399,0.118,0.345,0.875,0.104,0.153,0.830,1.140,0.080
9.230399,0.239,0.152,1.022,0.094,0.059,1.088,1.064,0.081
9.310399,0.067,0.617,0.871,0.105,0.110,0.606,1.139,0.078
9.390399,0.087,0.446,0.963,0.110,0.057,0.937,1.266,0.083
9.470399,0.136,0.853,1.088,0.092,0.076,0.739,1.027,0.097
9.550399,0.145,0.669,0.991,0.095,0.138,0.399,1.144,0.085
9.630399,0.059,0.957,0.845,0.094,0.082,0.526,1.075,0.073
9.710399,0.095,0.662,1.050,0.101,0.039,0.827,1.198,0.094
9.790399,0.246,0.113,1.133,0.103,0.064,0.807,1.153,0.099
9.870399,0.149,0.275,0.850,0.089,0.040,1.064,0.981,0.082
9.950399,0.118,0.720,1.245,0.105,0.064,0.665,1.179,0.125
10.019199,0.134,0.580,0.848,0.097,0.067,0.538,1.165,0.076
10.099199,0.107,0.495,0.980,0.106,0.053,0.667,1.152,0.090
10.179199,0.071,0.694,0.995,0.094,0.071,0.619,1.050,0.080
10.259199,0.091,0.637,1.276,0.092,0.091,0.834,1.097,0.120
10.339199,0.049,0.677,0.967,0.115,0.098,0.985,1.262,0.082
10.419199,0.187,1.196,1.006,0.094,0.051,0.892,1.082,0.089
10.499199,0.101,1.049,0.880,0.100,0.075,0.792,1.035,0.077
10.579199000000001,0.110,0.262,0.994,0.102,0.068,0.676,1.171,0.089
10.659199000000001,0.061,0.509,1.128,0.090,0.040,0.926,1.044,0.094
10.739199000000001,0.115,0.331,1.129,0.116,0.111,0.515,1.280,0.092
10.819199000000001,0.154,0.311,0.875,0.119,0.059,0.621,1.319,0.082
10.899199000000001,0.282,1.004,1.063,0.113,0.061,0.846,1.222,0.087
10.979199000000001,0.108,0.365,0.896,0.101,0.039,0.764,1.134,0.074
11.047999,0.074,0.569,0.987,0.096,0.077,0.633,1.083,0.089
11.127999,0.139,0.420,0.980,0.103,0.076,0.471,1.104,0.095
11.207999000000001,0.059,0.853,0.872,0.102,0.056,0.867,1.129,0.078
11.287999000000001,0.099,0.535,0.969,0.110,0.029,0.857,1.214,0.080
11.367999000000001,0.101,0.356,0.865,0.087,0.108,0.347,0.962,0.075
11.447999000000001,0.058,0.508,1.141,0.088,0.082,0.871,1.029,0.084
11.527999000000001,0.202,0.196,0.968,0.092,0.039,0.652,1.072,0.083
11.607999000000001,0.039,0.587,1.022,0.097,0.057,0.461,1.107,0.085
11.687999000000001,0.097,1.003,0.928,0.092,0.064,0.569,1.030,0.079
11.767999000000001,0.102,0.968,1.031,0.092,0.068,1.187,1.134,0.100
11.847999000000002,0.052,0.804,0.962,0.089,0.067,0.747,1.028,0.099
11.927999000000002,0.107,0.446,1.034,0.097,0.027,0.890,1.034,0.080
12.007999,0.127,0.370,0.997,0.100,0.050,0.631,1.170,0.072
12.076799000000001,0.103,0.409,1.203,0.095,0.031,0.841,1.073,0.095
12.156799000000001,0.098,0.737,0.980,0.109,0.025,0.844,1.193,0.076
12.236799000000001,0.066,0.700,1.197,0.091,0.066,0.734,1.016,0.101
12.316799000000001,0.184,1.401,1.071,0.089,0.038,0.772,1.020,0.095
12.396799000000001,0.064,0.504,0.893,0.089,0.043,1.010,1.014,0.074
12.476799000000002,0.103,0.394,1.002,0.089,0.053,0.800,1.083,0.089
12.556799,0.147,0.701,0.860,0.098,0.050,0.841,1.141,0.068
12.636799000000002,0.062,0.862,0.945,0.111,0.073,1.108,1.109,0.089
12.716799,0.095,0.720,0.882,0.108,0.073,0.589,1.119,0.069
12.796799,0.053,0.613,1.172,0.088,0.029,1.047,0.987,0.127
12.876799,0.405,0.071,0.826,0.084,0.095,0.499,0.900,0.067
12.956799,0.098,0.865,0.857,0.093,0.021,1.081,1.029,0.072
13.025599000000001,0.048,0.743,0.906,0.094,0.067,1.042,1.008,0.080
13.105599000000002,0.100,0.323,0.879,0.092,0.072,0.649,1.081,0.072
13.185599000000002,0.081,0.462,1.117,0.090,0.066,0.788,1.054,0.099
13.265599,0.081,0.628,0.986,0.092,0.080,1.067,0.996,0.084
13.345599,0.138,0.897,0.793,0.102,0.199,1.402,1.095,0.070
13.425599,0.124,0.754,0.958,0.103,0.102,0.308,1.147,0.076
13.505599,0.127,1.029,1.062,0.095,0.024,0.820,1.115,0.071
13.585599,0.049,0.633,1.089,0.092,0.075,0.906,1.049,0.091
13.665599,0.082,0.349,1.057,0.096,0.026,0.691,1.115,0.096
13.745599,0.079,0.751,0.893,0.091,0.020,0.854,1.017,0.074
13.825599,0.118,0.548,0.858,0.090,0.023,1.076,0.968,0.073
13.905599,0.111,0.901,0.826,0.088,0.033,1.045,0.891,0.070
13.985599,0.137,0.849,0.907,0.084,0.055,1.270,0.964,0.073
14.054399,0.083,0.638,0.895,0.098,0.027,0.889,1.025,0.074
14.134399,0.162,1.140,0.902,0.125,0.017,0.905,1.311,0.072
14.214399,0.132,0.345,1.119,0.105,0.025,0.747,1.162,0.075
14.294399,0.098,0.353,0.983,0.090,0.070,0.957,0.993,0.078
14.374399,0.052,0.922,0.921,0.092,0.063,0.838,1.014,0.081
14.454399,0.056,0.778,0.933,0.083,0.037,0.848,0.950,0.084
14.534399,0.155,0.737,0.927,0.096,0.029,0.769,0.984,0.078
14.614399,0.506,0.063,0.867,0.103,0.031,0.752,1.067,0.072
14.694399,0.119,0.852,0.975,0.089,0.077,0.418,1.016,0.087
14.774399,0.117,1.216,0.936,0.085,0.030,0.744,1.000,0.083
14.854399,0.128,0.309,1.034,0.096,0.045,0.694,1.040,0.094
14.934399,0.106,0.365,0.851,0.094,0.075,1.481,1.066,0.069
15.003199,0.051,0.537,0.894,0.084,0.055,0.647,1.040,0.079
15.083199,0.118,1.053,0.857,0.085,0.082,1.500,0.997,0.073
15.163199,0.051,0.876,0.936,0.092,0.038,0.520,1.101,0.078
15.243199,0.117,0.259,0.851,0.083,0.036,0.707,1.000,0.074
15.323199,0.099,0.352,0.988,0.086,0.030,0.853,1.002,0.085
15.403199,0.094,0.366,0.909,0.093,0.033,1.051,1.037,0.075
15.483199,0.060,0.552,1.027,0.087,0.042,0.668,0.949,0.092
15.563199000000001,0.072,0.365,0.873,0.097,0.023,0.754,1.038,0.069
15.643199000000001,0.159,0.214,0.945,0.086,0.020,1.204,0.984,0.083
15.723199000000001,0.050,0.936,0.864,0.085,0.069,1.255,0.984,0.071
15.803199000000001,0.066,0.936,0.829,0.082,0.030,1.080,0.887,0.077
15.883199000000001,0.059,0.777,1.032,0.100,0.057,0.461,1.026,0.081
15.963199000000001,0.042,0.712,1.150,0.088,0.026,0.839,0.990,0.089
16.031999,0.103,0.382,0.808,0.093,0.025,0.716,0.981,0.064
16.111998999999997,0.096,0.356,0.869,0.097,0.016,1.117,1.001,0.081
16.191999,0.112,0.261,0.976,0.089,0.027,0.835,1.011,0.073
16.271998999999997,0.145,1.130,0.864,0.095,0.068,0.464,1.048,0.069
16.351999,0.065,0.466,0.837,0.098,0.015,0.805,1.064,0.065
16.431998999999998,0.105,1.244,0.982,0.091,0.027,0.821,0.979,0.078
16.511999,0.143,0.290,0.902,0.082,0.014,0.830,0.935,0.075
16.591998999999998,0.084,0.514,0.849,0.090,0.038,0.979,0.969,0.070
16.671999,0.155,0.230,0.845,0.078,0.024,0.860,0.858,0.067
16.751998999999998,0.062,0.569,1.070,0.088,0.028,0.758,0.915,0.087
16.831999,0.045,0.732,1.016,0.087,0.054,1.132,0.950,0.089
16.911998999999998,0.054,0.628,0.883,0.089,0.024,0.853,1.038,0.077
16.991999,0.210,0.190,0.864,0.096,0.015,0.994,1.042,0.073
17.060799,0.060,1.078,0.918,0.082,0.031,0.607,0.927,0.071
17.140798999999998,0.067,0.668,0.952,0.100,0.041,0.846,1.118,0.073
17.220799,0.047,0.571,0.885,0.084,0.018,0.971,0.908,0.074
17.300798999999998,0.055,0.624,0.940,0.080,0.068,1.247,0.905,0.075
17.380799,0.114,0.291,1.026,0.084,0.027,0.682,0.989,0.079
17.460798999999998,0.141,0.301,0.993,0.083,0.023,0.833,0.936,0.099
17.540799,0.163,0.275,1.094,0.104,0.043,0.765,1.107,0.076
17.620798999999998,0.073,0.448,0.827,0.107,0.014,1.003,1.185,0.073
17.700799,0.071,0.516,0.873,0.086,0.024,0.911,0.999,0.074
17.780799,0.089,0.286,0.852,0.091,0.038,0.595,0.990,0.074
17.860799,0.032,0.929,0.918,0.078,0.102,1.106,0.863,0.090
17.940799,0.100,0.352,0.896,0.099,0.019,1.140,1.097,0.088
18.009598999999998,0.070,0.916,0.894,0.091,0.030,0.806,1.018,0.084
18.089599,0.046,0.776,0.905,0.090,0.031,0.732,0.989,0.081
18.169598999999998,0.078,1.179,0.944,0.086,0.023,1.110,0.945,0.081
18.249599,0.071,0.616,1.061,0.081,0.040,1.172,0.894,0.082
18.329598999999998,0.073,0.511,0.898,0.084,0.015,0.891,0.923,0.073
18.409599,0.112,0.909,0.839,0.098,0.029,0.580,1.021,0.072
18.489599,0.119,0.323,0.912,0.092,0.015,0.771,1.063,0.071
18.569599,0.136,0.945,0.937,0.086,0.040,1.321,0.973,0.075
18.649599,0.114,0.998,0.885,0.081,0.011,0.748,0.894,0.073
18.729599,0.072,0.639,0.831,0.085,0.039,0.648,0.959,0.068
18.809599,0.121,0.658,0.872,0.078,0.063,0.631,0.932,0.075
18.889599,0.086,0.919,1.047,0.082,0.021,1.002,0.941,0.098
18.969599,0.079,0.358,0.955,0.077,0.017,0.862,0.867,0.075
19.038399,0.051,0.504,0.904,0.093,0.032,0.925,0.987,0.071
19.118399,0.089,1.040,1.008,0.090,0.014,0.968,1.029,0.086
19.198399,0.048,0.543,1.134,0.088,0.036,0.619,0.935,0.112
19.278399,0.096,1.135,0.947,0.087,0.028,0.909,0.965,0.077
19.358399,0.150,0.217,0.925,0.081,0.016,0.835,0.897,0.073
19.438399,0.039,0.598,0.884,0.080,0.020,0.724,0.941,0.065
19.518399,0.128,1.275,0.890,0.089,0.017,0.987,0.989,0.071
19.598399,0.130,1.378,0.867,0.079,0.030,0.855,0.852,0.073
19.678399,0.113,0.365,0.914,0.090,0.013,0.855,0.964,0.070
19.758399,0.069,0.720,0.846,0.093,0.206,1.823,1.012,0.068
19.838399,0.089,0.333,0.906,0.096,0.045,1.232,1.064,0.073
19.918398999999997,0.050,0.580,0.903,0.079,0.032,0.720,0.885,0.078
19.998399,0.035,0.970,0.921,0.083,0.047,0.794,0.847,0.072
20.067199,0.085,1.153,0.986,0.098,0.020,0.877,1.185,0.073
20.147199,0.076,0.651,1.053,0.099,0.026,0.832,1.115,0.081
20.227199,0.074,0.305,0.944,0.087,0.058,0.757,1.023,0.077
20.307199,0.081,0.391,0.841,0.100,0.019,0.829,1.043,0.068
20.387199,0.073,0.625,0.929,0.083,0.011,0.951,0.987,0.071
20.467198999999997,0.037,0.654,0.914,0.091,0.022,0.794,0.998,0.075
20.547199,0.061,0.593,0.897,0.082,0.034,0.691,0.883,0.072
20.627198999999997,0.074,0.311,0.938,0.093,0.027,0.651,1.010,0.075
20.707199,0.056,0.506,0.846,0.074,0.033,0.820,0.810,0.069
20.787198999999998,0.095,0.815,0.801,0.086,0.054,1.220,0.963,0.067
20.867199,0.133,1.271,0.856,0.085,0.025,0.919,0.966,0.069
20.947198999999998,0.056,0.833,0.969,0.086,0.028,0.673,0.987,0.073
21.015998999999997,0.037,0.877,0.951,0.079,0.022,0.689,0.809,0.088
21.095999,0.066,0.580,1.069,0.079,0.044,1.119,0.879,0.081
21.175998999999997,0.117,1.296,0.849,0.083,0.055,1.036,0.923,0.066
21.255999,0.073,0.804,0.863,0.081,0.019,1.056,0.914,0.065
21.335998999999997,0.035,0.811,0.905,0.079,0.028,1.009,0.874,0.065
21.415999,0.058,0.647,0.917,0.075,0.026,0.668,0.840,0.089
21.495998999999998,0.043,0.827,0.848,0.084,0.014,0.896,0.948,0.078
21.575999,0.074,0.634,0.855,0.085,0.049,1.446,0.943,0.072
21.655998999999998,0.059,0.516,0.799,0.087,0.019,0.805,0.939,0.067
21.735999,0.056,0.709,0.822,0.083,0.044,0.985,0.945,0.068
21.815998999999998,0.032,1.105,1.210,0.077,0.017,0.575,0.850,0.077
21.895999,0.024,1.052,0.921,0.082,0.035,0.526,0.859,0.079
21.975998999999998,0.037,0.649,0.948,0.084,0.028,0.968,0.915,0.076
22.044798999999998,0.040,0.762,0.940,0.088,0.026,0.814,1.034,0.081
22.124799,0.123,0.291,1.036,0.250,0.027,0.574,0.988,0.072
22.204798999999998,0.099,0.610,0.873,0.177,0.018,0.954,0.980,0.072
22.284799,0.068,0.449,0.895,0.134,0.016,0.825,1.057,0.068
22.364798999999998,0.037,0.859,0.817,0.089,0.020,0.950,0.995,0.073
22.444799,0.159,0.239,0.820,0.097,0.043,0.672,0.960,0.064
22.524798999999998,0.051,0.465,0.911,0.082,0.269,0.380,0.941,0.079
22.604799,0.085,0.357,0.790,0.081,0.013,0.843,0.903,0.065
22.684798999999998,0.033,0.964,0.933,0.082,0.013,0.839,0.872,0.074
22.764799,0.140,1.385,0.823,0.082,0.013,0.781,0.934,0.072
22.844799,0.148,0.329,0.800,0.085,0.017,1.006,0.952,0.067
22.924799,0.139,1.503,0.958,0.091,0.019,1.206,0.991,0.079
23.004799,0.105,0.955,0.921,0.095,0.026,0.588,1.058,0.071
23.073598999999998,0.084,0.861,1.120,0.082,0.009,0.980,0.993,0.090
23.153599,0.036,0.728,0.993,0.080,0.060,0.648,0.925,0.077
23.233598999999998,0.039,0.580,0.821,0.084,0.013,1.056,0.907,0.071
23.313599,0.062,0.745,0.825,0.077,0.056,0.736,0.868,0.069
23.393599,0.099,0.729,0.895,0.093,0.043,0.658,1.049,0.077
23.473599,0.094,1.132,0.984,0.087,0.023,1.027,0.897,0.090
23.553599,0.038,0.949,0.883,0.072,0.087,0.988,0.812,0.062
23.633599,0.058,0.466,1.108,0.094,0.014,0.918,1.034,0.083
23.713599,0.043,0.617,0.792,0.087,0.010,1.014,0.986,0.065
23.793599,0.160,1.416,1.061,0.087,0.021,1.145,1.003,0.079
23.873599,0.241,0.205,0.906,0.087,0.023,1.088,1.004,0.078
23.953599,0.045,0.661,0.842,0.098,0.051,0.818,1.135,0.066
24.022399,0.046,1.128,1.013,0.080,0.026,0.711,0.854,0.097
24.102399,0.081,0.649,1.067,0.092,0.015,0.822,1.022,0.084
24.182399,0.049,0.912,0.993,0.082,0.039,1.180,0.917,0.074
24.262399,0.096,0.774,0.874,0.100,0.016,1.189,1.035,0.064
24.342399,0.034,0.995,0.986,0.079,0.048,0.828,0.883,0.076
24.422399,0.042,0.860,0.859,0.079,0.022,1.011,0.866,0.073
24.502399,0.072,0.410,0.839,0.083,0.081,0.614,0.955,0.062
24.582399,0.055,0.459,1.024,0.091,0.017,1.131,0.978,0.087
24.662399,0.081,0.400,0.927,0.090,0.018,0.836,0.989,0.085
24.742399,0.037,1.046,0.803,0.069,0.018,0.641,0.783,0.076
24.822399,0.074,0.516,0.901,0.086,0.022,0.762,1.010,0.077
24.902399,0.169,0.439,0.895,0.080,0.015,0.785,0.911,0.073
24.982398999999997,0.035,0.545,0.900,0.071,0.020,0.743,0.795,0.064
25.051199,0.101,0.584,0.832,0.084,0.030,0.646,0.928,0.065
25.131199,0.058,0.544,0.955,0.081,0.054,0.602,0.948,0.077
25.211199,0.051,0.565,0.852,0.086,0.019,0.744,0.886,0.071
25.291199,0.035,0.746,1.131,0.073,0.014,0.998,0.826,0.079
25.371199,0.071,0.868,0.752,0.094,0.042,1.289,0.975,0.059
25.451199,0.028,0.843,0.863,0.091,0.015,0.690,0.979,0.062
25.531198999999997,0.196,1.756,0.825,0.088,0.058,1.233,0.923,0.068
25.611199,0.032,0.751,0.836,0.075,0.033,1.345,0.871,0.067
25.691198999999997,0.148,1.160,0.932,0.101,0.013,1.292,0.948,0.073
25.771199,0.090,0.389,0.886,0.087,0.042,0.765,0.933,0.068
25.851198999999998,0.119,0.399,0.947,0.074,0.024,1.099,0.807,0.086
25.931199,0.079,0.690,0.864,0.091,0.043,1.027,1.038,0.066
26.011198999999998,0.038,0.559,0.861,0.101,0.072,1.110,1.029,0.069
26.079998999999997,0.091,0.326,0.773,0.082,0.039,1.172,0.912,0.065
26.159999,0.063,0.580,0.906,0.092,0.013,0.861,1.028,0.065
26.239998999999997,0.085,0.472,0.818,0.074,0.024,0.942,0.837,0.063
26.319999,0.028,0.757,1.002,0.081,0.016,0.907,0.899,0.084
26.399998999999998,0.088,0.478,0.860,0.078,0.025,0.870,0.838,0.075
26.479999,0.024,1.000,0.846,0.073,0.033,0.960,0.777,0.082
26.559998999999998,0.050,1.002,0.870,0.101,0.012,0.991,1.052,0.061
26.639999,0.053,0.995,0.937,0.079,0.028,1.072,0.870,0.081
26.719998999999998,0.050,1.000,0.868,0.086,0.026,1.206,0.906,0.066
26.799999,0.037,1.011,0.879,0.083,0.029,0.957,0.854,0.076
26.879998999999998,0.049,0.507,0.993,0.079,0.042,0.584,0.935,0.080
26.959999,0.022,0.680,0.889,0.096,0.015,1.068,1.041,0.071
27.028799,0.030,0.862,0.852,0.078,0.082,1.461,0.882,0.076
27.108798999999998,0.151,1.527,0.819,0.078,0.020,1.110,0.815,0.061
27.188799,0.044,0.941,0.766,0.092,0.021,1.023,0.930,0.059
27.268798999999998,0.074,0.472,0.881,0.088,0.015,0.953,1.030,0.063
27.348799,0.065,1.181,0.837,0.080,0.028,0.777,0.834,0.072
27.428798999999998,0.112,0.339,0.827,0.081,0.024,1.095,0.875,0.063
27.508799,0.028,0.834,0.789,0.080,0.027,0.638,0.850,0.062
27.588798999999998,0.085,0.350,0.892,0.077,0.016,0.778,0.811,0.077
27.668799,0.050,0.689,0.844,0.086,0.032,0.615,0.934,0.069
27.748798999999998,0.052,1.173,0.880,0.080,0.050,0.758,0.853,0.071
27.828799,0.035,0.635,0.877,0.075,0.017,1.121,0.828,0.070
27.908799,0.075,0.356,0.783,0.090,0.020,1.062,0.914,0.063
27.988799,0.050,0.990,0.959,0.091,0.018,0.835,0.954,0.079
28.057599,0.086,0.319,1.073,0.086,0.015,0.830,0.928,0.075
28.137598999999998,0.134,0.909,0.885,0.080,0.020,0.812,0.821,0.069
28.217599,0.111,0.363,0.749,0.082,0.012,0.981,0.915,0.055
28.297598999999998,0.031,0.881,0.730,0.081,0.013,0.891,0.865,0.064
28.377599,0.024,0.752,0.898,0.080,0.030,0.705,0.880,0.071
28.457599,0.038,0.787,0.744,0.080,0.008,1.036,0.827,0.064
28.537599,0.047,0.549,0.836,0.081,0.007,0.836,0.909,0.069
28.617599,0.089,0.402,0.988,0.086,0.043,1.428,0.858,0.081
28.697599,0.045,0.723,0.756,0.085,0.034,0.729,0.841,0.063
28.777599,0.059,0.393,0.984,0.097,0.016,0.941,0.959,0.079
28.857599,0.057,0.679,0.823,0.078,0.009,0.721,0.819,0.076
28.937599,0.022,0.873,0.833,0.076,0.020,0.738,0.800,0.069
29.006399,0.036,0.964,0.798,0.085,0.013,0.980,0.947,0.064
29.086399,0.045,1.045,0.998,0.082,0.015,0.839,0.871,0.081
29.166399,0.045,0.499,0.823,0.078,0.018,1.015,0.887,0.068
29.246399,0.055,0.851,0.857,0.081,0.009,1.142,0.868,0.070
29.326399,0.049,0.357,0.755,0.088,0.021,0.936,0.944,0.062
29.406399,0.128,1.412,0.775,0.080,0.009,0.937,0.861,0.063
29.486399,0.042,0.958,0.807,0.096,0.036,1.086,0.994,0.063
29.566399,0.026,0.693,0.995,0.082,0.022,0.796,0.934,0.067
29.646399,0.050,0.962,0.816,0.080,0.013,0.793,0.872,0.069
29.726399,0.044,0.586,0.801,0.085,0.010,1.106,0.901,0.070
29.806399,0.043,0.850,0.886,0.076,0.039,0.759,0.766,0.077
29.886398999999997,0.031,0.732,0.800,0.086,0.038,1.350,0.879,0.069
29.966399,0.044,0.554,0.826,0.083,0.021,0.895,0.939,0.064
30.035199,0.023,0.836,0.755,0.092,0.008,1.171,0.860,0.060
