epoch,d_a,g_a,cycle_a,idt_a,d_b,g_b,cycle_b,idt_b
58.441599000000004,0.255,1.282,0.607,0.055,0.243,0.326,0.547,0.042
58.601599,0.127,0.217,0.697,0.065,0.247,0.288,0.638,0.046
58.761599000000004,0.070,0.623,0.788,0.061,0.291,0.254,0.640,0.057
58.921599,0.249,0.295,0.653,0.052,0.237,0.298,0.556,0.048
59.070399,0.136,0.352,0.684,0.053,0.238,0.280,0.578,0.052
59.230399000000006,0.097,0.579,0.632,0.048,0.209,0.295,0.501,0.044
59.390399,0.081,0.644,0.651,0.053,0.233,0.550,0.606,0.043
59.550399000000006,0.090,0.428,0.673,0.054,0.456,0.709,0.633,0.044
59.710399,0.077,0.419,0.628,0.060,0.176,0.280,0.667,0.046
59.870399,0.136,1.382,0.688,0.051,0.207,0.503,0.605,0.046
60.019199,0.075,0.687,0.698,0.055,0.184,0.320,0.682,0.048
60.179199000000004,0.065,0.434,0.660,0.065,0.156,0.474,0.703,0.049
60.339199,0.083,0.448,0.675,0.052,0.132,0.388,0.615,0.049
60.499199000000004,0.096,0.409,0.650,0.049,0.182,0.336,0.587,0.044
60.659199,0.108,0.275,0.606,0.050,0.198,0.263,0.614,0.040
60.819199000000005,0.321,1.691,0.709,0.054,0.116,0.330,0.631,0.048
60.979199,0.092,0.320,0.697,0.052,0.193,0.674,0.664,0.050
61.127999,0.080,0.657,0.613,0.060,0.114,0.328,0.690,0.043
61.287999,0.194,0.211,0.654,0.070,0.142,0.650,0.778,0.043
61.447999,0.058,0.501,0.729,0.049,0.186,0.383,0.596,0.059
61.607999,0.109,0.256,0.656,0.059,0.101,0.317,0.747,0.047
61.767999,0.144,0.250,0.685,0.051,0.141,0.252,0.645,0.053
61.927999,0.138,0.228,0.705,0.059,0.145,0.394,0.717,0.053
62.076799,0.103,0.436,0.662,0.062,0.191,0.129,0.747,0.042
62.236799000000005,0.110,0.714,0.683,0.057,0.087,0.324,0.692,0.048
62.396799,0.118,0.248,0.734,0.063,0.117,0.408,0.769,0.049
62.556799000000005,0.108,0.412,0.655,0.061,0.303,0.131,0.768,0.050
62.716799,0.069,0.554,0.698,0.056,0.126,0.239,0.683,0.046
62.876799000000005,0.098,0.820,0.631,0.061,0.192,0.753,0.721,0.044
63.025599,0.092,0.764,0.692,0.062,0.156,0.543,0.746,0.053
63.185599,0.095,0.310,0.628,0.060,0.120,0.636,0.732,0.042
63.345599,0.089,0.560,0.636,0.060,0.117,0.260,0.735,0.046
63.505599000000004,0.113,0.865,0.629,0.055,0.072,0.417,0.708,0.043
63.665599,0.090,0.665,0.634,0.059,0.198,0.573,0.671,0.048
63.825599000000004,0.099,0.626,0.639,0.070,0.204,0.754,0.747,0.047
63.985599,0.212,0.138,0.633,0.057,0.179,0.091,0.696,0.045
64.134399,0.129,1.013,0.670,0.063,0.099,0.461,0.729,0.048
64.294399,0.096,0.431,0.686,0.063,0.189,0.812,0.774,0.050
64.45439900000001,0.255,1.399,0.704,0.058,0.139,0.406,0.694,0.048
64.614399,0.050,0.908,0.706,0.067,0.110,0.410,0.771,0.055
64.774399,0.092,0.822,0.656,0.058,0.222,0.758,0.692,0.048
64.934399,0.054,0.525,0.666,0.052,0.054,0.301,0.639,0.047
65.08319900000001,0.073,0.560,0.613,0.062,0.133,0.219,0.749,0.044
65.243199,0.080,0.730,0.777,0.071,0.146,0.766,0.793,0.073
65.403199,0.051,0.484,0.748,0.060,0.069,0.373,0.725,0.055
65.563199,0.074,0.486,0.661,0.057,0.157,0.583,0.671,0.049
65.72319900000001,0.377,0.555,0.626,0.052,0.147,0.297,0.695,0.042
65.883199,0.186,0.363,0.614,0.061,0.181,0.295,0.727,0.049
66.031999,0.125,0.375,0.594,0.065,0.094,0.298,0.719,0.044
66.191999,0.082,0.446,0.601,0.054,0.121,0.266,0.686,0.045
66.351999,0.078,0.410,0.670,0.061,1.750,1.687,0.712,0.052
66.511999,0.091,0.372,0.650,0.061,0.236,0.313,0.628,0.046
66.671999,0.079,0.463,0.649,0.060,0.229,0.266,0.611,0.051
66.831999,0.120,0.815,0.745,0.056,0.164,0.408,0.662,0.055
66.991999,0.084,0.430,0.684,0.058,0.176,0.340,0.632,0.049
67.140799,0.089,0.413,0.657,0.055,0.130,0.506,0.675,0.047
67.300799,0.214,0.234,0.638,0.055,0.116,0.317,0.655,0.048
67.46079900000001,0.183,0.285,0.575,0.056,0.107,0.402,0.664,0.046
67.620799,0.139,0.537,0.582,0.068,0.145,0.250,0.719,0.046
67.780799,0.100,0.475,0.708,0.063,0.120,0.418,0.780,0.056
67.940799,0.115,0.622,0.642,0.059,0.111,0.541,0.732,0.045
68.089599,0.103,0.445,0.621,0.072,0.104,0.512,0.791,0.045
68.249599,0.182,0.184,0.664,0.061,0.098,0.596,0.718,0.047
68.409599,0.067,0.544,0.675,0.062,0.141,0.651,0.690,0.062
68.569599,0.087,0.732,0.623,0.057,0.129,0.317,0.712,0.046
68.72959900000001,0.062,0.765,0.641,0.057,0.077,0.436,0.715,0.045
68.889599,0.069,0.506,0.663,0.056,0.204,0.163,0.637,0.045
69.038399,0.061,0.418,0.666,0.056,0.133,0.354,0.658,0.042
69.19839900000001,0.124,0.323,0.637,0.059,0.113,0.363,0.737,0.047
69.358399,0.288,0.101,0.659,0.064,0.104,0.355,0.765,0.046
69.518399,0.120,0.773,0.647,0.058,0.102,0.332,0.688,0.050
69.678399,0.080,0.877,0.647,0.060,0.169,0.520,0.725,0.046
69.83839900000001,0.112,0.256,0.669,0.071,0.295,0.647,0.841,0.048
69.998399,0.080,0.327,0.629,0.056,0.076,0.346,0.665,0.043
70.147199,0.281,1.369,0.647,0.061,0.067,0.185,0.740,0.045
70.307199,0.050,0.587,0.637,0.052,0.142,0.180,0.654,0.045
70.46719900000001,0.055,0.534,0.627,0.058,4.138,3.656,0.711,0.052
70.627199,0.107,0.548,0.664,0.063,0.252,0.295,0.657,0.049
70.787199,0.058,0.649,0.597,0.052,0.244,0.291,0.537,0.043
70.947199,0.048,0.512,0.666,0.056,0.247,0.300,0.561,0.057
71.095999,0.094,0.703,0.641,0.062,0.244,0.265,0.637,0.045
71.255999,0.660,0.073,0.691,0.064,0.250,0.241,0.618,0.044
71.415999,0.089,0.269,0.642,0.063,0.250,0.282,0.606,0.051
71.575999,0.084,0.808,0.626,0.058,0.249,0.264,0.556,0.046
71.735999,0.119,1.065,0.609,0.060,0.254,0.245,0.593,0.040
71.895999,0.075,0.381,0.639,0.059,0.249,0.262,0.531,0.043
72.044799,0.058,0.553,0.719,0.053,0.256,0.273,0.584,0.050
72.20479900000001,0.253,0.153,0.598,0.063,0.249,0.222,0.561,0.039
72.364799,0.056,0.632,0.615,0.056,0.249,0.296,0.561,0.044
72.524799,0.114,0.333,0.617,0.057,0.243,0.275,0.518,0.044
72.684799,0.089,0.968,0.622,0.063,0.251,0.277,0.555,0.041
72.84479900000001,0.125,0.264,0.677,0.058,0.257,0.271,0.542,0.053
73.004799,0.081,0.666,0.568,0.054,0.244,0.242,0.513,0.037
73.153599,0.106,0.543,0.653,0.061,0.245,0.272,0.556,0.047
73.313599,0.104,0.956,0.581,0.054,0.253,0.270,0.552,0.042
73.47359900000001,0.066,0.515,0.663,0.057,0.250,0.266,0.558,0.041
73.633599,0.113,0.862,0.583,0.052,0.258,0.274,0.492,0.039
73.793599,0.080,0.910,0.604,0.055,0.252,0.251,0.533,0.042
73.953599,0.042,0.478,0.610,0.055,0.253,0.275,0.529,0.042
74.102399,0.293,0.142,0.576,0.057,0.241,0.274,0.545,0.038
74.262399,0.081,0.930,0.620,0.063,0.245,0.302,0.559,0.044
74.422399,0.062,0.631,0.604,0.054,0.247,0.306,0.526,0.040
74.58239900000001,0.045,0.672,0.629,0.049,0.243,0.279,0.483,0.043
74.742399,0.079,0.384,0.599,0.054,0.242,0.255,0.525,0.042
74.902399,0.088,0.708,0.641,0.057,0.302,0.336,0.594,0.045
75.051199,0.086,0.766,0.652,0.052,0.258,0.255,0.539,0.046
75.21119900000001,0.100,0.311,0.692,0.067,0.301,0.263,0.634,0.053
75.371199,0.064,0.451,0.645,0.052,0.248,0.268,0.581,0.040
75.531199,0.060,0.631,0.624,0.057,0.239,0.324,0.582,0.041
75.691199,0.067,0.316,0.689,0.062,0.226,0.298,0.583,0.051
75.85119900000001,0.145,0.993,0.600,0.058,0.223,0.329,0.566,0.042
76.011199,0.059,0.541,0.777,0.050,0.233,0.299,0.553,0.051
76.159999,0.091,0.306,0.623,0.057,0.190,0.328,0.586,0.041
76.319999,0.121,0.217,0.614,0.057,0.196,0.582,0.620,0.058
76.479999,0.062,0.478,0.669,0.051,0.182,0.301,0.595,0.043
76.639999,0.127,0.229,0.678,0.057,0.244,0.344,0.628,0.047
76.799999,0.117,0.288,0.586,0.057,0.196,0.462,0.675,0.040
76.959999,0.069,0.440,0.676,0.056,0.149,0.580,0.642,0.050
77.108799,0.112,0.350,0.724,0.050,0.191,0.159,0.629,0.053
77.268799,0.062,0.653,0.640,0.053,0.107,0.380,0.623,0.049
77.428799,0.063,0.488,0.659,0.056,0.117,0.356,0.645,0.048
77.58879900000001,0.051,0.583,0.601,0.057,0.248,0.790,0.654,0.042
77.748799,0.081,0.596,0.602,0.058,0.162,0.143,0.723,0.047
77.908799,0.149,0.242,0.590,0.057,0.118,0.589,0.667,0.042
78.057599,0.046,0.597,0.583,0.056,0.075,0.444,0.634,0.041
78.217599,0.088,0.364,0.610,0.062,0.238,0.459,0.678,0.044
78.377599,0.088,0.342,0.603,0.054,0.122,0.199,0.667,0.044
78.537599,0.064,0.593,0.633,0.059,0.173,0.737,0.698,0.044
78.697599,0.131,0.944,0.624,0.056,0.163,0.172,0.671,0.042
78.85759900000001,0.043,0.460,0.702,0.057,0.153,0.707,0.729,0.049
79.006399,0.058,0.502,0.660,0.071,0.191,0.136,0.751,0.045
79.166399,0.049,0.615,0.657,0.057,0.102,0.330,0.668,0.043
79.32639900000001,0.085,0.430,0.637,0.053,0.128,0.199,0.644,0.042
79.486399,0.113,0.234,0.685,0.055,0.166,0.446,0.668,0.048
79.646399,0.097,0.792,0.709,0.057,0.108,0.456,0.669,0.052
79.806399,0.062,0.623,0.682,0.060,0.172,0.221,0.687,0.052
79.966399,0.082,0.636,0.620,0.062,0.221,0.817,0.700,0.044
80.115199,0.063,0.419,0.623,0.065,0.114,0.415,0.676,0.042
80.275199,0.278,1.795,0.640,0.062,0.108,0.799,0.728,0.049
80.435199,0.060,0.564,0.630,0.051,0.152,0.218,0.636,0.045
80.59519900000001,0.119,0.798,0.602,0.064,0.158,0.189,0.748,0.044
80.755199,0.068,0.534,0.586,0.054,0.175,0.170,0.694,0.041
80.915199,0.067,0.681,0.623,0.061,0.158,0.353,0.700,0.044
81.063999,0.077,0.953,0.626,0.066,0.136,0.683,0.781,0.044
81.223999,0.057,0.543,0.621,0.056,0.143,0.234,0.618,0.043
81.383999,0.064,0.514,0.591,0.058,0.159,0.206,0.691,0.040
81.543999,0.088,0.914,0.631,0.056,0.135,0.283,0.656,0.048
81.703999,0.095,0.395,0.644,0.056,0.201,0.487,0.680,0.040
81.863999,0.054,0.754,0.656,0.053,0.122,0.367,0.645,0.044
82.012799,0.198,1.355,0.702,0.056,0.208,0.134,0.701,0.053
82.172799,0.065,0.747,0.612,0.057,0.158,0.485,0.641,0.041
82.33279900000001,0.043,0.778,0.762,0.065,0.421,0.485,0.784,0.058
82.492799,0.113,0.318,0.622,0.059,0.259,0.246,0.618,0.046
82.652799,0.047,0.570,0.606,0.057,0.253,0.278,0.592,0.052
82.812799,0.039,0.743,0.682,0.048,0.259,0.251,0.516,0.048
82.97279900000001,0.054,0.667,0.663,0.059,0.247,0.274,0.590,0.047
83.121599,0.060,0.550,0.784,0.053,0.254,0.243,0.540,0.071
83.281599,0.129,0.911,0.671,0.058,0.247,0.249,0.568,0.045
83.441599,0.140,0.956,0.595,0.052,0.250,0.290,0.518,0.041
83.60159900000001,0.069,0.462,0.665,0.059,0.241,0.292,0.598,0.044
83.761599,0.068,0.597,0.636,0.055,0.251,0.255,0.541,0.043
83.921599,0.093,0.484,0.605,0.074,0.237,0.257,0.640,0.041
84.07039900000001,0.065,0.429,0.675,0.059,0.244,0.279,0.600,0.050
84.230399,0.059,0.809,0.578,0.063,0.242,0.261,0.596,0.040
84.390399,0.162,0.238,0.611,0.061,0.249,0.284,0.569,0.040
84.550399,0.263,0.416,0.714,0.087,0.211,0.351,0.761,0.050
84.71039900000001,0.277,0.261,0.642,0.064,0.259,0.200,0.627,0.053
84.870399,0.261,0.281,0.514,0.053,0.226,0.262,0.535,0.041
85.019199,0.249,0.276,0.561,0.063,0.241,0.229,0.615,0.044
85.179199,0.260,0.274,0.500,0.061,0.214,0.242,0.588,0.040
85.33919900000001,0.263,0.257,0.505,0.058,0.237,0.301,0.600,0.042
85.499199,0.246,0.290,0.557,0.053,0.144,0.257,0.632,0.050
85.659199,0.249,0.270,0.536,0.050,0.072,0.295,0.620,0.045
85.819199,0.254,0.244,0.512,0.051,0.128,0.239,0.627,0.041
85.97919900000001,0.251,0.265,0.461,0.066,0.126,0.535,0.681,0.043
86.127999,0.254,0.269,0.547,0.054,0.192,0.118,0.647,0.048
86.287999,0.252,0.251,0.461,0.052,0.074,0.394,0.602,0.039
86.447999,0.251,0.266,0.488,0.050,0.173,0.105,0.595,0.040
86.607999,0.254,0.261,0.497,0.057,0.107,0.217,0.664,0.043
86.767999,0.251,0.260,0.533,0.058,0.119,0.477,0.652,0.043
86.927999,0.248,0.269,0.495,0.052,0.075,0.369,0.625,0.045
87.07679900000001,0.249,0.262,0.459,0.052,0.072,0.464,0.593,0.041
87.236799,0.252,0.272,0.462,0.062,0.320,0.226,0.697,0.041
87.396799,0.250,0.275,0.479,0.049,0.138,0.220,0.553,0.045
87.556799,0.249,0.270,0.524,0.062,0.148,0.355,0.706,0.042
87.71679900000001,0.251,0.262,0.549,0.051,0.106,0.563,0.630,0.045
87.876799,0.250,0.262,0.501,0.055,0.125,0.230,0.617,0.044
88.025599,0.255,0.270,0.608,0.064,0.176,0.392,0.691,0.058
88.185599,0.248,0.248,0.474,0.053,0.135,0.167,0.623,0.041
88.345599,0.246,0.257,0.466,0.054,0.113,0.561,0.625,0.041
88.505599,0.253,0.265,0.499,0.050,0.116,0.189,0.615,0.043
88.665599,0.253,0.299,0.521,0.057,0.122,0.524,0.620,0.049
88.825599,0.251,0.290,0.487,0.052,0.114,0.339,0.619,0.039
88.98559900000001,0.249,0.269,0.494,0.058,0.079,0.421,0.647,0.041
89.134399,0.251,0.285,0.503,0.054,0.151,0.340,0.643,0.046
89.294399,0.251,0.258,0.477,0.057,0.127,0.291,0.686,0.040
89.45439900000001,0.248,0.275,0.499,0.049,0.064,0.480,0.593,0.047
89.614399,0.252,0.275,0.470,0.053,0.192,0.524,0.610,0.043
89.774399,0.247,0.255,0.510,0.051,0.081,0.511,0.608,0.049
89.934399,0.244,0.263,0.493,0.049,0.393,0.036,0.653,0.044
90.08319900000001,0.259,0.283,0.459,0.045,0.248,0.274,0.533,0.040
90.243199,0.248,0.272,0.439,0.045,0.139,0.410,0.536,0.038
90.403199,0.245,0.264,0.449,0.056,0.084,0.397,0.659,0.042
90.563199,0.254,0.282,0.452,0.050,0.159,0.156,0.612,0.041
90.72319900000001,0.240,0.267,0.443,0.060,0.123,0.408,0.722,0.038
90.883199,0.262,0.302,0.493,0.051,0.073,0.301,0.622,0.045
91.031999,0.243,0.289,0.471,0.047,0.172,0.559,0.583,0.041
91.191999,0.256,0.291,0.481,0.049,0.108,0.559,0.590,0.045
91.351999,0.255,0.279,0.464,0.053,0.120,0.580,0.626,0.037
91.511999,0.250,0.270,0.439,0.050,0.068,0.445,0.599,0.040
91.671999,0.243,0.294,0.477,0.051,0.102,0.279,0.621,0.043
91.831999,0.239,0.256,0.481,0.052,0.158,0.130,0.662,0.043
91.991999,0.246,0.271,0.522,0.054,0.102,0.565,0.627,0.050
92.140799,0.248,0.277,0.443,0.052,0.157,0.219,0.631,0.041
92.300799,0.247,0.274,0.483,0.045,0.095,0.327,0.543,0.042
92.46079900000001,0.235,0.265,0.509,0.045,0.104,0.367,0.542,0.051
92.620799,0.256,0.268,0.525,0.047,0.157,0.283,0.570,0.042
92.780799,0.242,0.261,0.595,0.044,0.105,0.510,0.566,0.059
92.940799,0.247,0.273,0.450,0.048,0.090,0.287,0.609,0.039
93.089599,0.248,0.303,0.505,0.050,0.155,0.278,0.613,0.045
93.249599,0.241,0.274,0.490,0.047,0.084,0.432,0.546,0.043
93.409599,0.249,0.257,0.477,0.055,0.112,0.342,0.678,0.038
93.569599,0.233,0.268,0.457,0.050,0.125,0.203,0.609,0.047
93.72959900000001,0.249,0.319,0.503,0.053,0.105,0.432,0.628,0.044
93.889599,0.234,0.274,0.462,0.051,0.110,0.516,0.625,0.039
94.038399,0.231,0.274,0.462,0.049,0.088,0.522,0.566,0.039
94.19839900000001,0.243,0.258,0.521,0.044,0.167,0.562,0.578,0.042
94.358399,0.246,0.332,0.500,0.059,0.114,0.212,0.727,0.044
94.518399,0.235,0.304,0.496,0.053,0.190,0.157,0.638,0.043
94.678399,0.235,0.331,0.457,0.050,0.179,0.162,0.611,0.040
94.83839900000001,0.241,0.314,0.505,0.058,0.144,0.332,0.636,0.042
94.998399,0.209,0.258,0.498,0.051,0.101,0.544,0.621,0.044
95.147199,0.210,0.276,0.518,0.049,0.082,0.227,0.595,0.044
95.307199,0.261,0.272,0.550,0.046,0.124,0.288,0.598,0.046
95.46719900000001,0.217,0.320,0.536,0.054,0.100,0.494,0.606,0.049
95.627199,0.213,0.388,0.515,0.057,0.095,0.612,0.709,0.039
95.787199,0.208,0.371,0.484,0.056,0.117,0.544,0.654,0.040
95.947199,0.326,0.827,0.510,0.053,0.089,0.382,0.612,0.040
96.095999,0.191,0.346,0.609,0.054,0.112,0.798,0.618,0.042
96.255999,0.169,0.516,0.565,0.053,0.090,0.569,0.667,0.039
96.415999,0.112,0.387,0.557,0.048,0.134,0.567,0.603,0.042
96.575999,0.205,0.333,0.600,0.053,0.089,0.374,0.622,0.050
96.735999,0.108,0.692,0.583,0.047,0.130,0.237,0.602,0.040
96.895999,0.103,0.375,0.556,0.050,0.096,0.263,0.600,0.040
97.044799,0.088,0.358,0.549,0.055,0.287,1.139,0.615,0.040
97.20479900000001,0.066,0.541,0.569,0.051,0.093,0.383,0.631,0.043
97.364799,0.209,0.166,0.656,0.059,0.205,1.053,0.727,0.045
97.524799,0.037,0.508,0.849,0.105,0.231,0.255,0.756,0.052
97.684799,0.061,0.585,0.709,0.073,0.253,0.301,0.676,0.048
97.84479900000001,0.098,0.994,0.842,0.065,0.250,0.270,0.608,0.069
98.004799,0.083,0.433,0.677,0.066,0.248,0.283,0.551,0.049
98.153599,0.073,0.440,0.705,0.061,0.260,0.251,0.601,0.052
98.313599,0.053,0.698,0.675,0.060,0.252,0.234,0.538,0.044
98.47359900000001,0.091,0.312,0.572,0.058,0.248,0.267,0.676,0.041
98.633599,0.061,0.582,0.690,0.061,0.257,0.245,0.569,0.045
98.793599,0.064,0.543,0.615,0.061,0.245,0.270,0.642,0.055
98.953599,0.060,0.871,0.606,0.054,0.253,0.266,0.521,0.040
99.102399,0.051,0.475,0.614,0.053,0.244,0.266,0.496,0.045
99.262399,0.124,0.830,0.593,0.056,0.247,0.256,0.513,0.041
99.422399,0.051,0.593,0.590,0.051,0.251,0.246,0.466,0.041
99.58239900000001,0.070,0.552,0.727,0.056,0.254,0.278,0.541,0.049
99.742399,0.042,0.610,0.605,0.053,0.252,0.262,0.481,0.041
99.902399,0.074,0.743,0.656,0.060,0.249,0.267,0.579,0.049
100.051199,0.053,0.489,0.596,0.058,0.249,0.261,0.551,0.040
100.21119900000001,0.185,1.202,0.617,0.053,0.251,0.263,0.503,0.044
100.371199,0.046,0.680,0.636,0.053,0.250,0.258,0.489,0.045
100.531199,0.050,0.565,0.595,0.058,0.251,0.277,0.560,0.040
100.691199,0.127,0.266,0.646,0.050,0.257,0.260,0.481,0.043
100.85119900000001,0.026,0.804,0.615,0.051,0.245,0.252,0.485,0.041
101.011199,0.074,0.451,0.568,0.061,0.250,0.263,0.542,0.037
101.159999,0.116,0.286,0.611,0.049,0.249,0.255,0.450,0.039
101.319999,0.105,0.877,0.642,0.058,0.271,0.248,0.502,0.044
101.479999,0.053,0.512,0.611,0.051,0.251,0.250,0.471,0.043
101.639999,0.195,0.470,0.608,0.054,0.244,0.267,0.548,0.040
101.799999,0.073,0.572,0.622,0.054,0.251,0.282,0.546,0.046
101.959999,0.082,0.789,0.594,0.053,0.247,0.276,0.493,0.037
102.108799,0.103,1.112,0.604,0.054,0.255,0.278,0.530,0.042
102.268799,0.133,0.243,0.594,0.056,0.249,0.257,0.545,0.042
102.428799,0.062,0.529,0.585,0.050,0.245,0.274,0.490,0.039
102.58879900000001,0.329,1.424,0.569,0.053,0.250,0.291,0.491,0.038
102.748799,0.102,0.296,0.619,0.050,0.268,0.252,0.507,0.040
102.908799,0.070,0.551,0.563,0.054,0.237,0.280,0.516,0.038
103.057599,0.044,0.558,0.601,0.052,0.248,0.255,0.482,0.038
103.217599,0.051,0.645,0.571,0.045,0.250,0.303,0.455,0.038
103.377599,0.064,0.573,0.635,0.048,0.252,0.269,0.465,0.043
103.537599,0.073,0.557,0.626,0.056,0.248,0.302,0.512,0.042
103.697599,0.046,0.561,0.600,0.055,0.251,0.254,0.466,0.040
103.85759900000001,0.061,0.537,0.631,0.061,0.240,0.268,0.590,0.048
104.006399,0.073,0.427,0.633,0.055,0.273,0.316,0.497,0.041
104.166399,0.052,0.456,0.631,0.060,0.254,0.222,0.507,0.047
104.32639900000001,0.060,0.465,0.564,0.058,0.241,0.269,0.524,0.039
104.486399,0.069,0.475,0.581,0.057,0.260,0.243,0.533,0.039
104.646399,0.090,0.338,0.585,0.050,0.257,0.259,0.507,0.040
104.806399,0.095,0.456,0.633,0.044,0.246,0.264,0.428,0.040
104.966399,0.051,0.494,0.590,0.051,0.235,0.271,0.498,0.038
105.115199,0.109,0.334,0.605,0.062,0.241,0.249,0.586,0.042
105.275199,0.097,0.347,0.604,0.057,0.257,0.284,0.519,0.039
105.435199,0.057,0.429,0.631,0.046,0.245,0.244,0.451,0.043
105.59519900000001,0.105,0.317,0.614,0.055,0.250,0.280,0.537,0.043
105.755199,0.064,0.527,0.595,0.050,0.237,0.253,0.500,0.040
105.915199,0.053,0.440,0.622,0.051,0.246,0.268,0.455,0.045
106.063999,0.031,0.555,0.571,0.052,0.242,0.277,0.519,0.038
106.223999,0.085,0.486,0.626,0.047,0.258,0.274,0.438,0.047
106.383999,0.094,0.351,0.575,0.052,0.248,0.240,0.506,0.038
106.543999,0.078,0.516,0.583,0.047,0.254,0.215,0.489,0.041
106.703999,0.061,0.379,0.626,0.056,0.241,0.254,0.512,0.041
106.863999,0.057,0.730,0.585,0.053,0.248,0.292,0.490,0.040
107.012799,0.044,0.653,0.616,0.050,0.239,0.274,0.483,0.041
107.172799,0.049,0.679,0.579,0.048,0.253,0.259,0.444,0.038
107.33279900000001,0.074,0.355,0.559,0.053,0.254,0.274,0.506,0.036
107.492799,0.051,0.689,0.629,0.057,0.260,0.262,0.525,0.040
107.652799,0.055,0.615,0.631,0.051,0.258,0.313,0.493,0.041
107.812799,0.071,0.491,0.596,0.054,0.239,0.250,0.519,0.046
107.97279900000001,0.080,0.382,0.564,0.059,0.242,0.295,0.577,0.037
108.121599,0.067,0.858,0.606,0.054,0.256,0.234,0.515,0.041
108.281599,0.034,0.604,0.625,0.054,0.255,0.293,0.530,0.044
108.441599,0.033,0.618,0.624,0.049,0.234,0.309,0.468,0.040
108.60159900000001,0.047,0.894,0.621,0.057,0.262,0.344,0.537,0.047
108.761599,0.072,0.761,0.605,0.049,0.251,0.363,0.455,0.039
108.921599,0.055,0.765,0.598,0.054,0.244,0.259,0.476,0.038
109.07039900000001,0.044,0.627,0.603,0.054,0.251,0.244,0.476,0.038
109.230399,0.081,0.652,0.579,0.050,0.245,0.230,0.502,0.036
109.390399,0.037,0.792,0.644,0.061,0.276,0.332,0.576,0.043
109.550399,0.067,0.869,0.630,0.049,0.232,0.297,0.483,0.041
109.71039900000001,0.045,0.690,0.595,0.052,0.253,0.327,0.497,0.036
109.870399,0.071,0.477,0.592,0.050,0.224,0.281,0.492,0.037
110.019199,0.155,1.247,0.647,0.052,0.240,0.240,0.515,0.043
110.179199,0.052,0.935,0.677,0.050,0.221,0.270,0.492,0.040
110.33919900000001,0.057,0.593,0.548,0.057,0.243,0.232,0.520,0.035
110.499199,0.078,0.406,0.556,0.053,0.228,0.319,0.493,0.037
110.659199,0.051,0.493,0.627,0.057,0.239,0.258,0.553,0.040
110.819199,0.084,0.414,0.634,0.055,0.227,0.319,0.531,0.042
110.97919900000001,0.775,2.602,0.632,0.052,0.240,0.310,0.523,0.038
111.127999,0.102,0.254,0.617,0.047,0.224,0.330,0.471,0.039
111.287999,0.067,0.573,0.595,0.051,0.212,0.317,0.506,0.038
111.447999,0.055,0.549,0.637,0.056,0.248,0.433,0.556,0.046
111.607999,0.068,0.820,0.605,0.051,0.265,0.515,0.502,0.040
111.767999,0.074,0.450,0.614,0.057,0.276,0.345,0.596,0.040
111.927999,0.044,0.663,0.645,0.061,0.190,0.433,0.630,0.043
112.07679900000001,0.042,0.967,0.603,0.055,1.746,0.890,0.591,0.042
112.236799,0.062,0.938,0.563,0.047,0.271,0.246,0.487,0.036
112.396799,0.082,0.922,0.586,0.059,0.246,0.255,0.560,0.038
112.556799,0.056,0.603,0.665,0.047,0.261,0.252,0.480,0.042
112.71679900000001,0.033,0.751,0.586,0.046,0.249,0.247,0.453,0.038
112.876799,0.105,0.298,0.608,0.048,0.247,0.233,0.467,0.039
113.025599,0.077,0.447,0.578,0.050,0.249,0.293,0.459,0.037
113.185599,0.075,0.805,0.582,0.059,0.256,0.251,0.530,0.037
113.345599,0.073,0.474,0.582,0.054,0.235,0.283,0.538,0.036
113.505599,0.053,1.035,0.619,0.058,0.222,0.322,0.542,0.040
113.665599,0.055,1.003,0.595,0.053,0.191,0.362,0.535,0.040
113.825599,0.030,0.789,0.587,0.056,0.185,0.380,0.594,0.038
113.98559900000001,0.058,0.528,0.664,0.049,0.126,0.313,0.603,0.046
114.134399,0.094,0.856,0.597,0.065,0.239,0.169,0.615,0.038
114.294399,0.084,0.345,0.598,0.051,0.136,0.354,0.565,0.040
114.45439900000001,0.078,0.364,0.600,0.051,0.153,0.264,0.584,0.037
114.614399,0.036,0.802,0.567,0.051,0.140,0.461,0.579,0.036
114.774399,0.068,0.505,0.604,0.054,0.162,0.179,0.651,0.043
114.934399,0.031,0.815,0.612,0.054,0.118,0.813,0.695,0.055
115.08319900000001,0.069,1.033,0.614,0.052,0.083,0.337,0.578,0.046
115.243199,0.062,0.914,0.617,0.066,0.592,0.069,0.719,0.043
115.403199,0.114,0.329,0.642,0.047,0.232,0.250,0.478,0.045
115.563199,0.110,1.108,0.599,0.053,0.237,0.289,0.578,0.042
115.72319900000001,0.069,0.781,0.629,0.056,0.104,0.293,0.623,0.047
115.883199,0.104,0.347,0.594,0.056,0.174,0.370,0.602,0.040
116.031999,0.027,0.898,0.627,0.049,0.124,0.579,0.576,0.041
116.191999,0.035,0.790,0.607,0.051,0.120,0.291,0.611,0.039
116.351999,0.073,0.468,0.620,0.064,0.119,0.558,0.635,0.042
116.511999,0.170,0.415,0.605,0.061,0.086,0.316,0.646,0.043
116.671999,0.085,0.870,0.637,0.051,0.073,0.528,0.646,0.053
116.831999,0.027,0.786,0.631,0.056,0.103,0.519,0.644,0.040
116.991999,0.067,0.718,0.561,0.056,0.148,0.705,0.633,0.038
