epoch,d_a,g_a,cycle_a,idt_a,d_b,g_b,cycle_b,idt_b
289,0.006,0.993,0.692,0.067,0.048,0.767,0.765,0.056
290,0.009,0.871,0.671,0.060,0.019,0.615,0.721,0.050
290,0.020,0.626,0.656,0.058,0.014,0.892,0.720,0.048
290,0.006,0.979,0.709,0.056,0.020,1.040,0.689,0.049
290,0.012,0.884,0.638,0.064,0.050,1.173,0.755,0.050
290,0.032,0.746,0.575,0.049,0.019,0.754,0.599,0.042
290,0.008,0.755,0.669,0.058,0.060,0.487,0.711,0.052
290,0.031,0.704,0.602,0.052,0.030,1.044,0.652,0.042
290,0.010,1.040,0.649,0.055,0.059,0.500,0.673,0.051
290,0.007,0.608,0.702,0.052,0.022,0.844,0.645,0.051
290,0.040,1.175,0.672,0.052,0.032,0.830,0.627,0.047
290,0.023,1.110,0.787,0.059,0.029,0.964,0.671,0.060
290,0.011,0.752,0.666,0.053,0.011,0.905,0.630,0.047
290,0.010,0.823,0.795,0.052,0.020,1.267,0.633,0.071
290,0.010,0.862,0.732,0.055,0.032,0.726,0.699,0.051
290,0.009,0.840,0.644,0.054,0.055,0.508,0.635,0.043
290,0.006,1.021,0.692,0.057,0.013,0.822,0.651,0.049
290,0.008,0.874,0.739,0.059,0.039,1.175,0.697,0.052
290,0.019,0.890,0.756,0.070,0.032,0.880,0.840,0.054
290,0.015,1.181,0.680,0.060,0.027,0.516,0.709,0.053
290,0.015,1.006,0.624,0.057,0.082,0.651,0.652,0.049
290,0.008,0.928,0.663,0.062,0.017,0.813,0.728,0.047
290,0.026,1.140,0.598,0.054,0.055,0.744,0.690,0.041
290,0.009,0.899,0.728,0.054,0.040,1.027,0.628,0.054
290,0.007,1.240,0.651,0.051,0.017,0.440,0.628,0.045
290,0.020,0.879,0.708,0.058,0.025,1.165,0.715,0.052
290,0.011,0.874,0.689,0.055,0.032,0.956,0.655,0.054
291,0.007,1.085,0.629,0.056,0.015,0.900,0.696,0.042
291,0.010,1.014,0.672,0.057,0.024,0.987,0.675,0.046
291,0.009,0.965,0.629,0.062,0.047,0.609,0.729,0.044
291,0.006,0.813,0.709,0.057,0.029,1.062,0.667,0.059
291,0.009,0.958,0.630,0.053,0.015,0.652,0.641,0.042
291,0.009,1.178,0.749,0.054,0.018,1.170,0.634,0.053
291,0.006,1.012,0.719,0.051,0.065,0.397,0.618,0.058
291,0.008,1.062,0.722,0.053,0.019,0.953,0.637,0.052
291,0.007,1.270,0.625,0.058,0.032,0.826,0.647,0.045
291,0.009,0.948,0.674,0.061,0.032,0.610,0.671,0.050
291,0.009,1.113,0.642,0.059,0.022,1.010,0.660,0.042
291,0.015,1.064,0.644,0.051,0.029,1.035,0.611,0.045
291,0.005,0.825,0.713,0.054,0.017,0.732,0.702,0.053
291,0.008,1.057,0.658,0.062,0.052,1.000,0.784,0.048
291,0.010,0.710,0.712,0.068,0.058,0.815,0.748,0.055
291,0.008,0.861,0.660,0.048,0.034,0.806,0.586,0.047
291,0.009,1.183,0.673,0.059,0.034,0.642,0.692,0.047
291,0.028,0.751,0.633,0.068,0.036,0.496,0.791,0.043
291,0.014,1.282,0.678,0.057,0.028,0.972,0.692,0.052
291,0.006,0.748,0.623,0.066,0.029,0.819,0.824,0.043
291,0.016,0.762,0.642,0.057,0.012,0.734,0.695,0.045
291,0.006,1.074,0.696,0.060,0.041,0.941,0.708,0.051
291,0.006,0.920,0.611,0.057,0.037,0.656,0.587,0.042
291,0.007,0.793,0.776,0.059,0.015,0.816,0.738,0.054
291,0.024,1.023,0.654,0.054,0.032,0.612,0.627,0.044
292,0.015,1.126,0.831,0.054,0.041,0.632,0.647,0.065
292,0.011,0.671,0.648,0.050,0.015,0.964,0.582,0.045
292,0.009,0.901,0.672,0.050,0.038,0.405,0.655,0.049
292,0.025,1.111,0.772,0.061,0.031,0.806,0.663,0.058
292,0.007,0.986,0.658,0.056,0.019,0.856,0.645,0.052
292,0.013,0.817,0.705,0.054,0.048,0.801,0.597,0.062
292,0.017,0.972,0.729,0.055,0.020,0.785,0.633,0.050
292,0.027,1.273,0.656,0.057,0.021,0.875,0.700,0.047
292,0.007,0.894,0.618,0.056,0.014,0.908,0.618,0.045
292,0.021,1.079,0.699,0.061,0.048,1.038,0.709,0.049
292,0.040,0.626,0.691,0.063,0.052,0.591,0.740,0.046
292,0.014,0.691,0.647,0.056,0.023,0.761,0.671,0.044
292,0.026,0.983,0.594,0.058,0.017,0.657,0.737,0.040
292,0.005,1.043,0.739,0.046,0.027,1.268,0.559,0.052
292,0.009,1.200,0.672,0.055,0.075,1.201,0.673,0.047
292,0.007,0.870,0.625,0.053,0.060,0.845,0.659,0.044
292,0.015,1.055,0.654,0.048,0.019,0.757,0.586,0.044
292,0.011,0.822,0.672,0.056,0.022,0.686,0.714,0.049
292,0.007,0.964,0.767,0.062,0.022,0.777,0.738,0.058
292,0.008,0.850,0.636,0.055,0.048,0.685,0.641,0.046
292,0.007,0.978,0.724,0.060,0.036,0.616,0.685,0.053
292,0.009,0.940,0.696,0.065,0.018,0.707,0.747,0.054
292,0.009,0.911,0.725,0.050,0.033,0.882,0.595,0.053
292,0.008,1.201,0.688,0.059,0.014,0.817,0.663,0.047
292,0.006,1.102,0.700,0.056,0.030,1.258,0.604,0.051
293,0.032,1.342,0.640,0.067,0.044,0.484,0.804,0.046
293,0.010,1.014,0.643,0.065,0.023,0.504,0.678,0.046
293,0.012,0.897,0.536,0.052,0.033,0.653,0.603,0.041
293,0.005,1.154,0.690,0.054,0.013,0.897,0.655,0.056
293,0.024,1.063,0.642,0.053,0.023,1.178,0.634,0.043
293,0.012,1.033,0.607,0.062,0.058,0.517,0.738,0.042
293,0.007,0.736,0.637,0.050,0.018,0.807,0.602,0.046
293,0.007,0.947,0.601,0.058,0.039,0.884,0.643,0.044
293,0.007,0.833,0.717,0.060,0.019,0.627,0.693,0.050
293,0.013,0.710,0.740,0.062,0.019,0.740,0.720,0.054
293,0.012,0.726,0.669,0.054,0.056,0.458,0.640,0.046
293,0.016,0.803,0.648,0.052,0.013,0.781,0.601,0.043
293,0.007,0.935,0.600,0.065,0.026,0.648,0.765,0.041
293,0.011,1.084,0.621,0.063,0.018,0.874,0.757,0.045
293,0.005,0.933,0.625,0.068,0.015,1.202,0.766,0.046
293,0.007,1.275,0.694,0.062,0.026,0.851,0.705,0.051
293,0.031,0.723,0.702,0.065,0.020,0.932,0.795,0.054
293,0.006,0.897,0.657,0.060,0.025,0.438,0.702,0.047
293,0.012,0.779,0.665,0.055,0.039,0.730,0.658,0.047
293,0.016,0.585,0.617,0.050,0.062,0.572,0.666,0.045
293,0.007,1.050,0.635,0.057,0.020,0.844,0.693,0.047
293,0.008,0.979,0.793,0.050,0.028,0.871,0.629,0.060
293,0.030,0.899,0.727,0.055,0.030,0.938,0.659,0.057
293,0.007,1.062,0.602,0.061,0.019,0.790,0.762,0.044
293,0.007,0.957,0.594,0.048,0.033,0.767,0.621,0.042
294,0.014,1.232,0.655,0.057,0.031,0.866,0.673,0.046
294,0.034,1.267,0.626,0.057,0.033,0.539,0.784,0.047
294,0.009,0.746,0.685,0.057,0.022,1.097,0.647,0.052
294,0.010,0.870,0.669,0.049,0.038,0.592,0.589,0.048
294,0.015,1.021,0.761,0.052,0.022,0.627,0.631,0.062
294,0.013,0.843,0.704,0.051,0.032,0.749,0.566,0.049
294,0.013,1.041,0.644,0.057,0.018,0.595,0.643,0.044
294,0.007,0.949,0.623,0.065,0.036,0.486,0.757,0.045
294,0.010,0.969,0.683,0.055,0.015,1.086,0.643,0.054
294,0.014,0.930,0.713,0.049,0.022,0.607,0.598,0.054
294,0.017,1.031,0.632,0.051,0.035,0.932,0.602,0.044
294,0.007,0.918,0.699,0.051,0.030,0.645,0.608,0.052
294,0.013,0.898,0.699,0.064,0.016,0.864,0.739,0.048
294,0.011,1.056,0.740,0.063,0.043,0.858,0.655,0.065
294,0.021,1.248,0.661,0.056,0.025,0.452,0.648,0.046
294,0.015,0.879,0.669,0.046,0.017,0.658,0.569,0.050
294,0.012,1.088,0.614,0.061,0.018,0.819,0.605,0.042
294,0.023,0.751,0.647,0.058,0.020,0.905,0.651,0.046
294,0.008,1.108,0.733,0.060,0.043,0.642,0.697,0.055
294,0.006,1.053,0.693,0.059,0.076,0.758,0.689,0.064
294,0.009,0.963,0.631,0.054,0.080,1.129,0.607,0.042
294,0.010,0.912,0.665,0.059,0.016,1.035,0.662,0.048
294,0.038,0.611,0.652,0.054,0.054,0.942,0.688,0.048
294,0.015,0.811,0.722,0.062,0.025,0.716,0.602,0.066
294,0.011,0.954,0.606,0.063,0.028,1.323,0.808,0.044
294,0.015,0.934,0.591,0.067,0.027,1.046,0.793,0.040
295,0.007,0.873,0.610,0.057,0.015,0.716,0.671,0.042
295,0.006,0.908,0.746,0.061,0.053,0.781,0.692,0.052
295,0.007,1.001,0.617,0.050,0.022,1.101,0.602,0.041
295,0.013,0.976,0.668,0.054,0.029,0.799,0.663,0.046
295,0.009,0.957,0.617,0.058,0.021,0.795,0.663,0.046
295,0.007,1.050,0.620,0.050,0.047,0.535,0.593,0.043
295,0.006,1.132,0.631,0.056,0.028,0.667,0.625,0.044
295,0.008,0.946,0.666,0.056,0.062,0.604,0.669,0.048
295,0.025,0.807,0.657,0.056,0.080,0.683,0.707,0.047
295,0.009,0.811,0.666,0.058,0.032,1.348,0.709,0.046
295,0.024,0.722,0.707,0.055,0.033,0.856,0.665,0.048
295,0.008,0.981,0.712,0.053,0.039,1.295,0.594,0.053
295,0.008,0.967,0.674,0.050,0.017,0.903,0.628,0.048
295,0.019,0.771,0.627,0.057,0.014,0.681,0.712,0.042
295,0.023,0.702,0.805,0.064,0.019,0.769,0.751,0.069
295,0.009,0.859,0.638,0.056,0.018,0.970,0.682,0.048
295,0.009,1.093,0.710,0.070,0.015,0.891,0.806,0.050
295,0.010,0.963,0.624,0.048,0.030,0.685,0.575,0.043
295,0.007,1.052,0.654,0.057,0.039,1.015,0.685,0.046
295,0.009,0.916,0.764,0.062,0.016,0.686,0.727,0.058
295,0.029,0.591,0.632,0.062,0.017,0.852,0.693,0.043
295,0.010,0.980,0.575,0.051,0.013,0.644,0.627,0.040
295,0.008,0.971,0.671,0.052,0.027,0.957,0.632,0.050
295,0.006,1.016,0.603,0.068,0.018,0.926,0.786,0.042
295,0.009,1.048,0.656,0.049,0.039,0.953,0.576,0.047
296,0.024,1.085,0.694,0.051,0.017,0.719,0.639,0.050
296,0.007,0.954,0.589,0.054,0.015,1.118,0.682,0.047
296,0.006,0.981,0.723,0.057,0.088,0.662,0.720,0.058
296,0.005,0.918,0.631,0.058,0.027,0.743,0.675,0.054
296,0.006,0.917,0.738,0.062,0.043,1.097,0.735,0.045
296,0.026,0.760,0.643,0.057,0.018,0.815,0.698,0.054
296,0.006,0.879,0.657,0.056,0.024,0.923,0.703,0.047
296,0.009,0.839,0.652,0.062,0.107,0.634,0.692,0.048
296,0.009,1.008,0.613,0.059,0.040,0.872,0.694,0.044
296,0.026,0.953,0.750,0.050,0.017,1.278,0.616,0.056
296,0.012,1.139,0.644,0.046,0.039,0.844,0.575,0.044
296,0.007,0.934,0.665,0.054,0.017,0.837,0.641,0.049
296,0.010,1.003,0.726,0.056,0.046,0.728,0.704,0.053
296,0.029,0.828,0.668,0.073,0.020,0.809,0.845,0.047
296,0.008,1.097,0.631,0.067,0.089,0.457,0.777,0.045
296,0.008,1.033,0.675,0.057,0.053,0.594,0.681,0.050
296,0.016,0.919,0.625,0.053,0.034,0.697,0.634,0.046
296,0.018,1.219,0.632,0.063,0.016,1.012,0.750,0.048
296,0.012,0.849,0.654,0.054,0.016,0.686,0.627,0.046
296,0.006,1.016,0.703,0.049,0.031,1.288,0.575,0.051
296,0.018,1.271,0.664,0.064,0.039,0.972,0.747,0.046
296,0.008,1.104,0.677,0.059,0.012,0.949,0.691,0.050
296,0.013,1.087,0.721,0.062,0.023,1.098,0.696,0.052
296,0.009,0.802,0.620,0.059,0.029,0.722,0.635,0.044
296,0.009,0.981,0.631,0.049,0.014,0.988,0.608,0.044
297,0.010,0.851,0.720,0.064,0.030,0.950,0.773,0.054
297,0.011,0.912,0.716,0.058,0.022,1.019,0.704,0.056
297,0.007,0.950,0.699,0.061,0.056,0.753,0.743,0.048
297,0.013,1.083,0.646,0.051,0.043,0.483,0.629,0.048
297,0.034,0.579,0.724,0.056,0.024,0.679,0.662,0.053
297,0.015,0.719,0.718,0.059,0.024,0.875,0.700,0.045
297,0.024,0.760,0.652,0.054,0.026,0.640,0.643,0.044
297,0.021,1.028,0.603,0.049,0.045,0.783,0.595,0.046
297,0.006,0.866,0.657,0.065,0.030,0.717,0.770,0.045
297,0.008,0.884,0.621,0.053,0.069,1.416,0.642,0.043
297,0.014,0.784,0.701,0.056,0.020,1.353,0.692,0.050
297,0.006,0.992,0.651,0.055,0.032,0.868,0.697,0.047
297,0.005,0.915,0.633,0.052,0.023,1.374,0.616,0.042
297,0.007,0.931,0.688,0.062,0.020,0.780,0.765,0.049
297,0.006,0.808,0.730,0.051,0.134,0.373,0.644,0.051
297,0.026,1.170,0.726,0.051,0.027,0.915,0.578,0.060
297,0.006,1.070,0.616,0.053,0.025,1.001,0.616,0.043
297,0.012,1.102,0.688,0.047,0.015,0.691,0.594,0.048
297,0.032,1.073,0.606,0.048,0.064,0.632,0.603,0.049
297,0.042,0.540,0.707,0.052,0.021,0.891,0.620,0.049
297,0.012,0.848,0.621,0.052,0.024,0.788,0.651,0.043
297,0.014,1.172,0.628,0.049,0.035,0.549,0.632,0.047
297,0.011,0.914,0.616,0.056,0.027,1.268,0.685,0.044
297,0.005,1.042,0.637,0.055,0.023,1.004,0.644,0.050
297,0.040,1.280,0.653,0.051,0.017,1.008,0.608,0.047
298,0.009,1.062,0.595,0.058,0.015,0.732,0.709,0.045
298,0.031,1.230,0.602,0.048,0.031,0.571,0.544,0.046
298,0.030,1.148,0.640,0.070,0.026,0.876,0.782,0.045
298,0.006,0.874,0.694,0.054,0.036,0.783,0.679,0.048
298,0.006,0.957,0.661,0.061,0.045,1.079,0.709,0.048
298,0.027,0.834,0.642,0.058,0.049,0.936,0.699,0.044
298,0.007,0.980,0.664,0.057,0.036,0.721,0.672,0.046
298,0.007,0.804,0.684,0.051,0.049,0.483,0.620,0.056
298,0.011,0.784,0.706,0.060,0.086,1.494,0.691,0.052
298,0.015,0.794,0.703,0.055,0.037,0.353,0.604,0.056
298,0.011,0.952,0.652,0.059,0.071,0.336,0.676,0.047
298,0.013,0.800,0.675,0.066,0.017,0.998,0.751,0.050
298,0.014,0.739,0.671,0.061,0.014,0.645,0.720,0.045
298,0.029,0.872,0.644,0.062,0.041,0.661,0.754,0.049
298,0.016,0.702,0.642,0.061,0.028,0.742,0.718,0.048
298,0.009,0.969,0.663,0.057,0.017,0.747,0.621,0.049
298,0.007,0.926,0.775,0.055,0.033,0.675,0.646,0.059
298,0.007,0.865,0.671,0.055,0.044,0.798,0.677,0.045
298,0.006,0.844,0.734,0.068,0.018,0.927,0.727,0.065
298,0.008,0.744,0.595,0.049,0.033,0.855,0.558,0.039
298,0.008,1.036,0.636,0.058,0.015,0.765,0.794,0.046
298,0.005,0.889,0.730,0.060,0.026,0.706,0.728,0.055
298,0.007,0.942,0.715,0.057,0.016,1.138,0.654,0.049
298,0.007,0.892,0.650,0.066,0.021,0.835,0.762,0.043
298,0.014,0.908,0.688,0.049,0.031,0.872,0.616,0.054
298,0.025,0.720,0.711,0.056,0.015,1.173,0.647,0.052
299,0.006,1.112,0.719,0.050,0.024,0.987,0.583,0.052
299,0.015,1.181,0.727,0.050,0.037,0.630,0.621,0.052
299,0.010,0.875,0.660,0.062,0.027,1.096,0.715,0.047
299,0.008,0.861,0.781,0.066,0.023,0.818,0.791,0.056
299,0.028,0.812,0.669,0.047,0.043,0.969,0.527,0.047
299,0.006,0.888,0.699,0.056,0.054,0.778,0.644,0.050
299,0.007,0.796,0.669,0.059,0.032,0.882,0.671,0.046
299,0.013,1.135,0.632,0.058,0.012,0.995,0.690,0.052
299,0.012,0.931,0.718,0.056,0.013,0.869,0.654,0.049
299,0.007,0.941,0.712,0.056,0.038,0.904,0.696,0.053
299,0.005,1.293,0.683,0.047,0.050,0.644,0.597,0.053
299,0.011,0.779,0.626,0.053,0.030,0.898,0.650,0.044
299,0.015,0.886,0.639,0.060,0.056,0.501,0.750,0.044
299,0.006,0.846,0.617,0.051,0.039,0.749,0.631,0.041
299,0.011,0.968,0.668,0.058,0.038,0.958,0.713,0.050
299,0.011,0.887,0.639,0.064,0.051,0.889,0.741,0.042
299,0.017,0.857,0.754,0.055,0.019,0.966,0.650,0.059
299,0.017,1.069,0.650,0.057,0.014,1.314,0.642,0.047
299,0.007,1.002,0.615,0.056,0.017,0.904,0.637,0.043
299,0.005,0.709,0.695,0.054,0.015,1.024,0.649,0.050
299,0.007,0.957,0.639,0.075,0.023,0.650,0.892,0.045
299,0.007,1.232,0.713,0.056,0.020,1.115,0.660,0.060
299,0.024,0.708,0.687,0.057,0.012,0.815,0.696,0.049
299,0.009,0.931,0.699,0.061,0.028,0.730,0.711,0.048
299,0.009,1.078,0.893,0.056,0.046,0.610,0.661,0.097
300,0.013,0.708,0.606,0.058,0.023,0.585,0.691,0.045
300,0.022,0.775,0.678,0.064,0.013,0.842,0.697,0.045
300,0.024,0.806,0.628,0.054,0.035,1.199,0.674,0.044
300,0.009,1.016,0.737,0.061,0.020,0.491,0.798,0.056
300,0.006,0.896,0.590,0.060,0.018,1.005,0.699,0.039
300,0.029,0.768,0.596,0.054,0.043,0.997,0.668,0.043
300,0.006,1.140,0.685,0.053,0.015,0.879,0.672,0.061
300,0.013,1.078,0.654,0.056,0.038,0.985,0.662,0.049
300,0.008,0.851,0.629,0.054,0.029,0.793,0.667,0.042
300,0.016,0.793,0.707,0.047,0.027,0.926,0.569,0.052
300,0.010,0.847,0.671,0.069,0.014,0.622,0.901,0.050
300,0.010,0.931,0.606,0.050,0.025,1.067,0.617,0.043
300,0.009,0.997,0.697,0.055,0.040,0.488,0.650,0.050
300,0.007,1.050,0.688,0.060,0.014,0.945,0.651,0.049
300,0.013,0.905,0.599,0.058,0.029,0.591,0.641,0.041
300,0.009,0.806,0.637,0.075,0.024,1.010,0.936,0.046
300,0.008,0.740,0.810,0.059,0.044,0.747,0.648,0.065
300,0.016,0.792,0.702,0.050,0.054,0.713,0.605,0.053
300,0.008,0.825,0.783,0.056,0.019,0.695,0.653,0.057
300,0.006,0.950,0.697,0.052,0.030,0.698,0.672,0.049
300,0.039,1.169,0.620,0.043,0.115,0.377,0.588,0.044
300,0.010,0.781,0.707,0.056,0.037,1.380,0.669,0.053
300,0.012,0.971,0.676,0.050,0.030,0.729,0.611,0.049
300,0.024,1.287,0.609,0.052,0.015,0.857,0.599,0.041
300,0.049,1.203,0.639,0.053,0.050,1.400,0.687,0.044
301,0.026,1.060,0.604,0.048,0.020,0.630,0.556,0.043
301,0.015,0.766,0.677,0.053,0.027,1.055,0.646,0.047
301,0.010,1.078,0.637,0.057,0.017,0.692,0.670,0.047
301,0.005,1.063,0.722,0.055,0.050,0.804,0.665,0.051
301,0.011,0.670,0.672,0.056,0.017,1.026,0.608,0.052
301,0.006,1.034,0.698,0.049,0.029,0.950,0.593,0.055
301,0.017,0.719,0.707,0.068,0.035,0.549,0.775,0.049
301,0.013,0.729,0.667,0.061,0.054,0.642,0.723,0.048
301,0.008,0.975,0.780,0.061,0.015,1.054,0.765,0.062
301,0.007,0.995,0.740,0.050,0.017,0.397,0.623,0.057
301,0.005,0.941,0.714,0.060,0.029,0.707,0.688,0.053
301,0.032,1.093,0.791,0.063,0.031,1.022,0.715,0.062
301,0.014,1.037,0.677,0.049,0.072,0.482,0.580,0.048
301,0.006,0.859,0.645,0.061,0.015,0.716,0.641,0.048
301,0.006,0.929,0.574,0.048,0.023,1.137,0.570,0.040
301,0.016,0.681,0.695,0.061,0.017,0.948,0.798,0.050
301,0.007,1.110,0.657,0.047,0.018,0.722,0.590,0.050
301,0.015,0.807,0.732,0.052,0.044,0.499,0.580,0.050
301,0.009,0.852,0.563,0.055,0.032,0.670,0.655,0.039
301,0.007,0.994,0.589,0.059,0.026,0.730,0.698,0.044
301,0.005,0.834,0.686,0.052,0.013,0.656,0.625,0.046
301,0.016,0.952,0.626,0.056,0.031,0.944,0.718,0.044
301,0.012,0.768,0.663,0.054,0.017,0.535,0.635,0.050
301,0.008,0.950,0.663,0.059,0.033,0.784,0.669,0.049
301,0.008,0.936,0.685,0.053,0.027,1.074,0.677,0.052
302,0.017,1.101,0.614,0.055,0.031,0.609,0.640,0.052
302,0.009,0.848,0.641,0.064,0.043,0.933,0.814,0.044
302,0.006,0.874,0.746,0.058,0.050,0.561,0.699,0.072
302,0.010,0.928,0.647,0.057,0.013,0.869,0.665,0.041
302,0.011,0.899,0.629,0.049,0.024,0.824,0.599,0.044
302,0.007,1.219,0.681,0.063,0.020,0.712,0.709,0.050
302,0.013,1.207,0.664,0.051,0.021,0.553,0.623,0.046
302,0.013,1.041,0.667,0.048,0.018,0.965,0.566,0.045
302,0.005,0.881,0.687,0.058,0.031,1.032,0.707,0.045
302,0.013,0.707,0.627,0.060,0.016,1.049,0.665,0.043
302,0.022,0.559,0.608,0.057,0.019,1.002,0.660,0.042
302,0.009,0.962,0.688,0.060,0.019,0.763,0.716,0.045
302,0.009,1.052,0.690,0.056,0.012,1.029,0.636,0.047
302,0.011,0.916,0.617,0.058,0.032,0.947,0.680,0.041
302,0.012,1.380,0.688,0.060,0.030,1.177,0.708,0.050
302,0.015,0.882,0.701,0.058,0.036,1.297,0.679,0.054
302,0.017,0.959,0.615,0.055,0.044,0.660,0.646,0.049
302,0.008,0.878,0.660,0.051,0.037,0.557,0.587,0.049
302,0.009,1.026,0.631,0.056,0.025,0.804,0.599,0.058
302,0.008,1.124,0.727,0.054,0.044,0.661,0.681,0.052
302,0.009,0.827,0.628,0.057,0.026,0.968,0.729,0.044
302,0.025,0.664,0.659,0.055,0.022,0.890,0.632,0.046
302,0.010,1.242,0.561,0.059,0.042,1.187,0.702,0.042
302,0.015,0.686,0.742,0.061,0.024,0.877,0.776,0.051
302,0.015,0.861,0.678,0.052,0.020,0.816,0.673,0.047
302,0.015,0.880,0.646,0.054,0.053,0.899,0.622,0.047
303,0.020,0.803,0.663,0.061,0.020,1.170,0.728,0.051
303,0.009,0.976,0.652,0.048,0.027,0.680,0.590,0.045
303,0.006,0.814,0.650,0.059,0.030,0.933,0.753,0.049
303,0.017,1.185,0.648,0.058,0.044,0.610,0.673,0.044
303,0.012,0.900,0.673,0.062,0.034,0.602,0.673,0.052
303,0.031,1.260,0.648,0.053,0.033,1.381,0.609,0.045
303,0.015,1.028,0.734,0.081,0.022,1.122,0.839,0.065
303,0.025,0.874,0.692,0.063,0.023,0.752,0.769,0.058
303,0.027,1.008,0.712,0.061,0.018,0.990,0.658,0.051
303,0.009,0.859,0.619,0.057,0.022,0.828,0.669,0.041
303,0.016,0.970,0.635,0.051,0.052,0.495,0.651,0.046
303,0.007,0.938,0.642,0.051,0.039,0.729,0.640,0.046
303,0.005,1.062,0.625,0.058,0.060,0.763,0.705,0.043
303,0.012,1.073,0.688,0.055,0.017,1.007,0.621,0.047
303,0.012,0.968,0.636,0.056,0.021,0.672,0.629,0.047
303,0.007,0.913,0.678,0.055,0.030,0.679,0.697,0.065
303,0.018,0.748,0.610,0.053,0.021,1.295,0.629,0.044
303,0.006,0.843,0.641,0.066,0.027,1.164,0.779,0.047
303,0.011,0.940,0.723,0.049,0.061,0.700,0.583,0.057
303,0.015,0.871,0.678,0.059,0.014,0.962,0.646,0.054
303,0.006,0.961,0.636,0.055,0.013,0.833,0.682,0.045
303,0.009,0.856,0.576,0.059,0.033,0.792,0.736,0.041
303,0.019,0.989,0.665,0.059,0.017,1.061,0.649,0.049
303,0.011,1.086,0.632,0.054,0.020,0.832,0.657,0.042
303,0.027,1.052,0.632,0.062,0.019,0.977,0.807,0.074
304,0.008,0.929,0.676,0.063,0.067,1.368,0.732,0.047
304,0.015,0.998,0.691,0.064,0.070,0.662,0.689,0.054
304,0.014,0.957,0.601,0.049,0.024,0.974,0.561,0.042
304,0.008,0.754,0.663,0.054,0.017,1.140,0.605,0.047
304,0.033,0.605,0.664,0.051,0.018,0.911,0.603,0.047
304,0.006,0.877,0.664,0.060,0.050,0.835,0.708,0.053
304,0.010,1.064,0.594,0.055,0.026,0.807,0.646,0.043
304,0.011,0.881,0.644,0.060,0.029,0.901,0.716,0.045
304,0.036,1.383,0.660,0.051,0.033,1.336,0.607,0.043
304,0.010,0.631,0.641,0.051,0.031,0.688,0.664,0.043
304,0.008,0.878,0.716,0.051,0.034,0.744,0.599,0.051
304,0.009,0.965,0.581,0.062,0.034,0.919,0.739,0.044
304,0.008,0.935,0.740,0.058,0.055,0.690,0.663,0.055
304,0.007,1.008,0.680,0.051,0.028,0.897,0.582,0.047
304,0.008,0.853,0.646,0.050,0.033,0.754,0.602,0.048
304,0.018,1.001,0.685,0.046,0.013,1.067,0.550,0.051
304,0.013,0.880,0.697,0.052,0.024,0.816,0.602,0.050
304,0.008,1.048,0.744,0.059,0.032,0.870,0.632,0.057
304,0.008,0.810,0.606,0.054,0.071,0.884,0.637,0.039
304,0.006,0.919,0.663,0.052,0.018,1.141,0.671,0.049
304,0.008,1.160,0.653,0.058,0.026,0.682,0.715,0.047
304,0.011,1.116,0.710,0.069,0.018,0.761,0.730,0.053
304,0.010,0.936,0.699,0.071,0.056,1.124,0.830,0.048
304,0.015,0.856,0.659,0.052,0.020,0.728,0.616,0.047
304,0.017,0.800,0.731,0.055,0.048,0.553,0.608,0.054
305,0.006,0.931,0.652,0.050,0.011,0.944,0.668,0.043
305,0.010,0.706,0.673,0.069,0.017,0.739,0.924,0.046
305,0.010,0.903,0.664,0.057,0.018,0.848,0.646,0.048
305,0.018,0.827,0.696,0.050,0.048,0.652,0.603,0.046
305,0.022,0.816,0.615,0.054,0.023,0.910,0.608,0.042
305,0.005,1.101,0.592,0.046,0.016,0.830,0.564,0.040
305,0.009,0.948,0.634,0.058,0.013,0.926,0.723,0.043
305,0.005,1.023,0.630,0.062,0.036,0.819,0.748,0.045
305,0.007,0.999,0.630,0.057,0.026,0.681,0.769,0.047
305,0.010,0.813,0.631,0.052,0.016,0.694,0.626,0.043
305,0.005,1.083,0.652,0.052,0.028,1.225,0.642,0.044
305,0.009,0.890,0.664,0.056,0.023,1.158,0.685,0.051
305,0.039,0.786,0.623,0.050,0.032,0.843,0.681,0.056
305,0.008,0.906,0.634,0.051,0.036,0.746,0.630,0.042
305,0.033,1.258,0.684,0.050,0.039,0.763,0.623,0.051
305,0.007,0.936,0.670,0.060,0.060,0.575,0.706,0.045
305,0.010,0.909,0.695,0.054,0.026,0.977,0.672,0.057
305,0.038,1.508,0.684,0.070,0.028,0.741,0.841,0.056
305,0.021,0.924,0.626,0.062,0.015,0.542,0.683,0.050
305,0.015,1.022,0.721,0.053,0.052,0.597,0.618,0.052
305,0.017,0.990,0.720,0.058,0.032,1.143,0.658,0.054
305,0.013,0.858,0.726,0.054,0.018,0.886,0.629,0.055
305,0.005,1.001,0.608,0.061,0.013,1.382,0.700,0.048
305,0.009,0.983,0.612,0.060,0.047,1.050,0.689,0.042
305,0.008,1.032,0.571,0.049,0.047,0.634,0.577,0.041
306,0.006,0.985,0.629,0.056,0.012,1.071,0.656,0.050
306,0.024,0.739,0.721,0.053,0.033,0.935,0.610,0.052
306,0.017,0.847,0.639,0.050,0.015,1.005,0.603,0.042
306,0.011,0.822,0.687,0.046,0.014,0.652,0.569,0.052
306,0.012,1.110,0.686,0.051,0.013,0.776,0.570,0.047
